specs,replno,qpcrrundate,DLsamplno,koerselno,spec.repl.rund.DLno.koerselno,NPC.CtdRn,NTC.CtdRn,unkn1.CtdRn,unkn2.CtdRn,unkn3.CtdRn,unkn4.CtdRn,latspc,abbr.nm,rg.wtsmplloc,dec_lat_region,dec_lon_region,DNAconcinwtsmpl_ng_uL,elute_vol_uL,ddH2O_add_per_elute,tot_vol_elute,dec_lat,dec_lon,gymnasiumnm1,eval04,n,eval05,dec_lat.j,pchsymb,pchcol
StorVandsalamander,23,20170831,DL2017032,koerselno1,StorVandsalamander.23.20170831.DL2017032.koerselno1,34.51, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,294.000,125,NA,NA,55.76481,12.564640,OrdrupGym,truezerodetect,0,truezerodetect,55.834188507, 0,#B0FF00
StorVandsalamander,25,20170907,DL2017046,koerselno1,StorVandsalamander.25.20170907.DL2017046.koerselno1,35.94, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Fyn,55.25778,10.054537,334.000,125,NA,NA,56.22384,10.077220,LangkaerGym,truezerodetect,0,truezerodetect,56.201126409, 0,#B0FF00
StorVandsalamander,26,20170907,DL2017046,koerselno1,StorVandsalamander.26.20170907.DL2017046.koerselno1,36.88, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Fyn,55.25778,10.054537,334.000,125,NA,NA,56.22384,10.077220,LangkaerGym,truezerodetect,0,truezerodetect,56.180737264, 0,#B0FF00
StorVandsalamander,29,20170908,DL2017020,koerselno1,StorVandsalamander.29.20170908.DL2017020.koerselno1,34.83, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,700.000,125,NA,NA,55.67711,12.476252,RoedovreGym,truezerodetect,0,truezerodetect,55.614743776, 0,#B0FF00
StorVandsalamander,28,20170912,DL2017027,koerselno1,StorVandsalamander.28.20170912.DL2017027.koerselno1,33.96, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,128.000,125,NA,NA,55.65229,12.133734,HimmelevGym,truezerodetect,0,truezerodetect,55.666276314, 0,#B0FF00
StorVandsalamander,29,20170912,DL2017027,koerselno1,StorVandsalamander.29.20170912.DL2017027.koerselno1,36.64, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,128.000,125,NA,NA,55.65229,12.133734,HimmelevGym,truezerodetect,0,truezerodetect,55.636131427, 0,#B0FF00
StorVandsalamander,27,20170913,DL2017025,koersel1,StorVandsalamander.27.20170913.DL2017025.koersel1,33.26, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,484.000,125,NA,NA,55.92370,12.313890,HTXHilleroed,truezerodetect,0,truezerodetect,55.974257661, 0,#B0FF00
StorVandsalamander,28,20170913,DL2017025,koersel1,StorVandsalamander.28.20170913.DL2017025.koersel1,34.79, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,484.000,125,NA,NA,55.92370,12.313890,HTXHilleroed,truezerodetect,0,truezerodetect,55.956205447, 0,#B0FF00
StorVandsalamander,30,20170914,DL2017027,koerselno1,StorVandsalamander.30.20170914.DL2017027.koerselno1,34.79, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,128.000,125,NA,NA,55.65229,12.133734,HimmelevGym,truezerodetect,0,truezerodetect,55.573462022, 0,#B0FF00
StorVandsalamander,31,20170914,DL2017027,koerselno1,StorVandsalamander.31.20170914.DL2017027.koerselno1, 0.00, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,128.000,125,NA,NA,55.65229,12.133734,HimmelevGym,nonapprovK,0,nonapprovK,55.649766531, 0,#B0FF00
StorVandsalamander,27,20170915,DL2017041,koerselno1,StorVandsalamander.27.20170915.DL2017041.koerselno1,35.74, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,390.000,130,NA,NA,55.74774,12.534806,OrdrupGym,truezerodetect,0,truezerodetect,55.720262472, 0,#B0FF00
StorVandsalamander,28,20170915,DL2017041,koerselno1,StorVandsalamander.28.20170915.DL2017041.koerselno1,35.57, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,390.000,130,NA,NA,55.74774,12.534806,OrdrupGym,truezerodetect,0,truezerodetect,55.805693934, 0,#B0FF00
StorVandsalamander,29,20170920,DL2017037,koerselno1,StorVandsalamander.29.20170920.DL2017037.koerselno1,33.57, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,V_Jylland,55.90500, 8.536297,518.000,130,NA,NA,55.76841, 8.922423,GrindstedVordingborgGym,truezerodetect,0,truezerodetect,55.717068694, 0,#B0FF00
StorVandsalamander,30,20170920,DL2017037,koerselno1,StorVandsalamander.30.20170920.DL2017037.koerselno1,38.99, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,V_Jylland,55.90500, 8.536297,518.000,130,NA,NA,55.76841, 8.922423,GrindstedVordingborgGym,truezerodetect,0,truezerodetect,55.784268077, 0,#B0FF00
StorVandsalamander,27,20170926,DL2017014,koerselno1,StorVandsalamander.27.20170926.DL2017014.koerselno1,35.63, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,344.000,125,NA,NA,55.82611,12.563403,GladsaxeGym,truezerodetect,0,truezerodetect,55.818402693, 0,#B0FF00
StorVandsalamander,28,20170926,DL2017014,koerselno1,StorVandsalamander.28.20170926.DL2017014.koerselno1,35.09, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,344.000,125,NA,NA,55.82611,12.563403,GladsaxeGym,truezerodetect,0,truezerodetect,55.788603957, 0,#B0FF00
StorVandsalamander,26,20170927,DL2017053,koerselno1,StorVandsalamander.26.20170927.DL2017053.koerselno1,34.84, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,546.000,130, 125, 255,55.76764,12.412939,GladsaxeGym,truezerodetect,0,truezerodetect,55.761170763, 0,#B0FF00
StorVandsalamander,27,20170927,DL2017053,koerselno1,StorVandsalamander.27.20170927.DL2017053.koerselno1,34.98, 0.00,36.77, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,546.000,130, 125, 255,55.76764,12.412939,GladsaxeGym,truezerodetect,1,repl1p,55.804876417, 0,#B0FF00
StorVandsalamander,28,20170927,DL2017053,koerselno1,StorVandsalamander.28.20170927.DL2017053.koerselno1, 0.00, 0.00,36.74, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,546.000,130, 125, 255,55.76764,12.412939,GladsaxeGym,nonapprovK,1,nonapprovK,55.839746589, 0,#B0FF00
StorVandsalamander,25,20170928,DL2017018,koerselno1,StorVandsalamander.25.20170928.DL2017018.koerselno1,35.06,35.57,37.30, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,196.000,125,NA,NA,55.76656,12.027915,KalundborgGym,nonapprovK,1,nonapprovK,55.739074991, 0,#B0FF00
StorVandsalamander,26,20170928,DL2017018,koerselno1,StorVandsalamander.26.20170928.DL2017018.koerselno1, 0.00, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,196.000,125,NA,NA,55.76656,12.027915,KalundborgGym,nonapprovK,0,nonapprovK,55.701769624, 0,#B0FF00
StorVandsalamander,26,20170929,DL2017051,koerselno1,StorVandsalamander.26.20170929.DL2017051.koerselno1,36.15, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,674.000,130,NA,NA,55.76744,12.415944,GladsaxeGym,truezerodetect,0,truezerodetect,55.844615684, 0,#B0FF00
StorVandsalamander,27,20170929,DL2017051,koerselno1,StorVandsalamander.27.20170929.DL2017051.koerselno1,36.59, 0.00,37.66, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,674.000,130,NA,NA,55.76744,12.415944,GladsaxeGym,truezerodetect,1,repl1p,55.723570815, 0,#B0FF00
StorVandsalamander,28,20170929,DL2017051,koerselno1,StorVandsalamander.28.20170929.DL2017051.koerselno1, 0.00, 0.00,38.29, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,674.000,130,NA,NA,55.76744,12.415944,GladsaxeGym,nonapprovK,1,nonapprovK,55.794588821, 0,#B0FF00
StorVandsalamander,26,20171003,DL2017066,koerselno1,StorVandsalamander.26.20171003.DL2017066.koerselno1,35.08, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Midt_Jylland,55.75814, 8.885876, 19.500,125,NA,NA,56.20228, 9.648432,SilkeborgGym,truezerodetect,0,truezerodetect,56.246091154, 0,#B0FF00
StorVandsalamander,27,20171003,DL2017066,koerselno1,StorVandsalamander.27.20171003.DL2017066.koerselno1,35.17, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Midt_Jylland,55.75814, 8.885876, 19.500,125,NA,NA,56.20228, 9.648432,SilkeborgGym,truezerodetect,0,truezerodetect,56.267293732, 0,#B0FF00
StorVandsalamander,22,20171004,DL2017026,koerselno1,StorVandsalamander.22.20171004.DL2017026.koerselno1,34.80, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Oe_Jylland,56.02339, 9.946757, 30.600,125,NA,NA,55.62754,11.669096,BirkeroedGym,truezerodetect,0,truezerodetect,55.696496427, 0,#B0FF00
StorVandsalamander,23,20171004,DL2017026,koerselno1,StorVandsalamander.23.20171004.DL2017026.koerselno1,34.87, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Oe_Jylland,56.02339, 9.946757, 30.600,125,NA,NA,55.62754,11.669096,BirkeroedGym,truezerodetect,0,truezerodetect,55.561362794, 0,#B0FF00
StorVandsalamander,26,20171006,DL2017019,koerselno1,StorVandsalamander.26.20171006.DL2017019.koerselno1,35.26, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Oe_Jylland,56.02339, 9.946757, 30.400,125,NA,NA,55.29894,11.789475,FrederiksborgGym,truezerodetect,0,truezerodetect,55.279922036, 0,#B0FF00
StorVandsalamander,27,20171006,DL2017019,koerselno1,StorVandsalamander.27.20171006.DL2017019.koerselno1,35.83, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Oe_Jylland,56.02339, 9.946757, 30.400,125,NA,NA,55.29894,11.789475,FrederiksborgGym,truezerodetect,0,truezerodetect,55.303590970, 0,#B0FF00
StorVandsalamander,28,20171012,DL2017021,koerselno1,StorVandsalamander.28.20171012.DL2017021.koerselno1, 0.00, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,V_Jylland,55.90500, 8.536297, 54.000,125,NA,NA,55.46282, 8.491281,FrederiksbergGym,nonapprovK,0,nonapprovK,55.494970728, 0,#B0FF00
StorVandsalamander,26,20171013,DL2017022,koersel1,StorVandsalamander.26.20171013.DL2017022.koersel1,35.89, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621, 39.000,125,NA,NA,55.74776,12.534656,GentofteHF,truezerodetect,0,truezerodetect,55.687532559, 0,#B0FF00
StorVandsalamander,27,20171013,DL2017022,koersel1,StorVandsalamander.27.20171013.DL2017022.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621, 39.000,125,NA,NA,55.74776,12.534656,GentofteHF,nonapprovK,0,nonapprovK,55.717977063, 0,#B0FF00
StorVandsalamander,27,20171016,DL2017010,koerselno1,StorVandsalamander.27.20171016.DL2017010.koerselno1,34.83, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,V_Jylland,55.90500, 8.536297,574.000,125,NA,NA,55.75791, 8.902032,Projekt,truezerodetect,0,truezerodetect,55.706264674, 0,#B0FF00
StorVandsalamander,25,20171110,DL2017035,koerselno1,StorVandsalamander.25.20171110.DL2017035.koerselno1,36.39, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,196.000,125,NA,NA,55.92478,12.313907,FrederiksborgGym,truezerodetect,0,truezerodetect,55.896804537, 0,#B0FF00
StorVandsalamander,26,20171110,DL2017035,koerselno1,StorVandsalamander.26.20171110.DL2017035.koerselno1,38.64, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,196.000,125,NA,NA,55.92478,12.313907,FrederiksborgGym,truezerodetect,0,truezerodetect,55.877127105, 0,#B0FF00
StorVandsalamander,28,20171121,DL2017044,koerselno1,StorVandsalamander.28.20171121.DL2017044.koerselno1,34.21, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,234.000,125,NA,NA,55.73802,12.381006,BorupgaardGym,truezerodetect,0,truezerodetect,55.774638214, 0,#B0FF00
StorVandsalamander,29,20171121,DL2017044,koerselno1,StorVandsalamander.29.20171121.DL2017044.koerselno1,35.47, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,234.000,125,NA,NA,55.73802,12.381006,BorupgaardGym,truezerodetect,0,truezerodetect,55.775532194, 0,#B0FF00
StorVandsalamander, 2,20180821,DL2018136,koersel1,StorVandsalamander.2.20180821.DL2018136.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,152.000,NA,NA,NA, 0.00000, 0.000000,FrederiksborgGym,nonapprovK,0,nonapprovK,-0.013194608, 0,#B0FF00
StorVandsalamander,18,20180821,DL2018136,koersel1,StorVandsalamander.18.20180821.DL2018136.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,152.000,NA,NA,NA, 0.00000, 0.000000,FrederiksborgGym,nonapprovK,0,nonapprovK, 0.080614861, 0,#B0FF00
StorVandsalamander, 2,20180824,DL2018007,koersel1,StorVandsalamander.2.20180824.DL2018007.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Bornholm,55.32029,15.187970,127.000,NA,NA,NA,55.32029,15.187970,AlleroedGym,nonapprovK,0,nonapprovK,55.248645183, 0,#B0FF00
StorVandsalamander,26,20180824,DL2018007,koersel2,StorVandsalamander.26.20180824.DL2018007.koersel2,39.00, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Bornholm,55.32029,15.187970,127.000,NA,NA,NA,55.32029,15.187970,AlleroedGym,truezerodetect,0,truezerodetect,55.366236943, 0,#B0FF00
StorVandsalamander, 3,20180827,DL2018021,koersel1,StorVandsalamander.3.20180827.DL2018021.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Fyn,55.25778,10.054537,294.000,NA,NA,NA,55.57885,10.165626,NordfynGym,nonapprovK,0,nonapprovK,55.654373645, 0,#B0FF00
StorVandsalamander,26,20180827,DL2018021,koersel2,StorVandsalamander.26.20180827.DL2018021.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Fyn,55.25778,10.054537,294.000,NA,NA,NA,55.57885,10.165626,NordfynGym,nonapprovK,0,nonapprovK,55.544636569, 0,#B0FF00
StorVandsalamander,27,20180827,DL2018021,koersel2,StorVandsalamander.27.20180827.DL2018021.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Fyn,55.25778,10.054537,294.000,NA,NA,NA,55.57885,10.165626,NordfynGym,nonapprovK,0,nonapprovK,55.638731993, 0,#B0FF00
StorVandsalamander, 2,20180828,DL2018009,koersel1,StorVandsalamander.2.20180828.DL2018009.koersel1,38.99, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,264.000,NA,NA,NA,55.74716,12.534798,AurehoejSktAnnaeGym,truezerodetect,0,truezerodetect,55.730372851, 0,#B0FF00
StorVandsalamander,26,20180828,DL2018009,koersel2,StorVandsalamander.26.20180828.DL2018009.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,264.000,NA,NA,NA,55.74716,12.534798,AurehoejSktAnnaeGym,nonapprovK,0,nonapprovK,55.717273618, 0,#B0FF00
StorVandsalamander, 2,20180831,DL2018088,koersel1,StorVandsalamander.2.20180831.DL2018088.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621, 44.000,NA,NA,NA,55.71739,12.506443,FrederiksvaerkSktAnnaeGym,nonapprovK,0,nonapprovK,55.741160234, 0,#B0FF00
StorVandsalamander,26,20180831,DL2018088,koersel2,StorVandsalamander.26.20180831.DL2018088.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621, 44.000,NA,NA,NA,55.71739,12.506443,FrederiksvaerkSktAnnaeGym,nonapprovK,0,nonapprovK,55.734299297, 0,#B0FF00
StorVandsalamander, 2,20180904,DL2018133,koersel1,StorVandsalamander.2.20180904.DL2018133.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,762.000,NA,NA,NA,55.67702,12.476133,FrederiksborgSktAnnaeGym,nonapprovK,0,nonapprovK,55.731720556, 0,#B0FF00
StorVandsalamander,26,20180904,DL2018133,koersel2,StorVandsalamander.26.20180904.DL2018133.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,762.000,NA,NA,NA,55.67702,12.476133,FrederiksborgSktAnnaeGym,nonapprovK,0,nonapprovK,55.698873536, 0,#B0FF00
StorVandsalamander, 2,20180907,DL2018060,koersel1,StorVandsalamander.2.20180907.DL2018060.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,  4.000,NA,NA,NA,55.78641,12.444982,FrederiksborgOrdrup,nonapprovK,0,nonapprovK,55.731054773, 0,#B0FF00
StorVandsalamander,26,20180907,DL2018060,koersel2,StorVandsalamander.26.20180907.DL2018060.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,  4.000,NA,NA,NA,55.78641,12.444982,FrederiksborgOrdrup,nonapprovK,0,nonapprovK,55.733294233, 0,#B0FF00
StorVandsalamander, 2,20180911,DL2018042,koersel1,StorVandsalamander.2.20180911.DL2018042.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,362.000,NA,NA,NA,55.92368,12.313641,HTXHilleroed,nonapprovK,0,nonapprovK,55.921485105, 0,#B0FF00
StorVandsalamander,26,20180911,DL2018042,koersel1,StorVandsalamander.26.20180911.DL2018042.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,362.000,NA,NA,NA,55.92368,12.313641,HTXHilleroed,nonapprovK,0,nonapprovK,55.933528653, 0,#B0FF00
StorVandsalamander, 3,20180914,DL2018058,koersel1,StorVandsalamander.3.20180914.DL2018058.koersel1,40.57, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,V_Jylland,55.90500, 8.536297,286.000,NA,NA,NA,55.90500, 8.536297,EgedalGym,truezerodetect,0,truezerodetect,55.970092464, 0,#B0FF00
StorVandsalamander,26,20180914,DL2018058,koersel2,StorVandsalamander.26.20180914.DL2018058.koersel2, 0.00, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,V_Jylland,55.90500, 8.536297,286.000,NA,NA,NA,55.90500, 8.536297,EgedalGym,nonapprovK,0,nonapprovK,55.914118082, 0,#B0FF00
StorVandsalamander,27,20180914,DL2018058,koersel2,StorVandsalamander.27.20180914.DL2018058.koersel2,36.96, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,V_Jylland,55.90500, 8.536297,286.000,NA,NA,NA,55.90500, 8.536297,EgedalGym,truezerodetect,0,truezerodetect,55.984474647, 0,#B0FF00
StorVandsalamander, 2,20180918,DL2018071,koersel1,StorVandsalamander.2.20180918.DL2018071.koersel1,38.02, 0.00,37.98,39.08,0,0,Triturus_cristatus,Tri.cri,Fyn,55.25778,10.054537,123.000,NA,NA,NA,56.29135,10.473298,HTXHilleroed,truezerodetect,2,repl2p,56.262186097,21,#B0FF00
StorVandsalamander, 2,20180925,DL2018015,koersel1,StorVandsalamander.2.20180925.DL2018015.koersel1,27.87, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,294.000,NA,NA,NA,55.61496,12.057277,RoskildeHTXBorupgaardGym,truezerodetect,0,truezerodetect,55.666132748, 0,#B0FF00
StorVandsalamander,26,20180925,DL2018015,koersel2,StorVandsalamander.26.20180925.DL2018015.koersel2,25.62, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,294.000,NA,NA,NA,55.61496,12.057277,RoskildeHTXBorupgaardGym,truezerodetect,0,truezerodetect,55.628347867, 0,#B0FF00
StorVandsalamander, 2,20180928,DL2018005,koersel1,StorVandsalamander.2.20180928.DL2018005.koersel1,23.65, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Moen_Loll_Falst,54.77456,11.876954,878.000,NA,NA,NA,54.77456,11.876954,OrdrupGym,truezerodetect,0,truezerodetect,54.832106162, 0,#B0FF00
StorVandsalamander,26,20180928,DL2018005,koersel2,StorVandsalamander.26.20180928.DL2018005.koersel2,26.33, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Moen_Loll_Falst,54.77456,11.876954,878.000,NA,NA,NA,54.77456,11.876954,OrdrupGym,truezerodetect,0,truezerodetect,54.814655491, 0,#B0FF00
StorVandsalamander, 2,20181002,DL2018056,koersel1,StorVandsalamander.2.20181002.DL2018056.koersel1,26.80, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Oe_Jylland,56.02339, 9.946757,150.000,NA,NA,NA,55.96750,11.871638,FrederiksvaerkGymBorupgaardGym,truezerodetect,0,truezerodetect,56.017541533, 0,#B0FF00
StorVandsalamander, 2,20181003,DL2018091,koersel1,StorVandsalamander.2.20181003.DL2018091.koersel1,28.45, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,432.000,NA,NA,NA,55.73806,12.381347,BorupgaardGym,truezerodetect,0,truezerodetect,55.697523524, 0,#B0FF00
StorVandsalamander, 2,20181005,DL2018044,koersel1,StorVandsalamander.2.20181005.DL2018044.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Oe_Jylland,56.02339, 9.946757,798.000,NA,NA,NA,55.99206,11.968922,GladsaxeGymSvendborgGymFrederiksvaerkGym,nonapprovK,0,nonapprovK,56.053081424, 0,#B0FF00
StorVandsalamander,26,20181005,DL2018044,koersel2,StorVandsalamander.26.20181005.DL2018044.koersel2,26.87, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Oe_Jylland,56.02339, 9.946757,798.000,NA,NA,NA,55.99206,11.968922,GladsaxeGymSvendborgGymFrederiksvaerkGym,truezerodetect,0,truezerodetect,55.978856141, 0,#B0FF00
StorVandsalamander, 2,20181010,DL2018083,koersel1,StorVandsalamander.2.20181010.DL2018083.koersel1,25.78, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,234.000,NA,NA,NA,55.73673,12.383023,BorupgaardGym,truezerodetect,0,truezerodetect,55.704988994, 0,#B0FF00
StorVandsalamander, 2,20181012,DL2018084,koersel1,StorVandsalamander.2.20181012.DL2018084.koersel1,39.15, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,426.000,NA,NA,NA,55.73808,12.381062,BorupgaardGym,truezerodetect,0,truezerodetect,55.685885762, 0,#B0FF00
StorVandsalamander, 2,20181023,DL2018054,koersel1,StorVandsalamander.2.20181023.DL2018054.koersel1, 0.00, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,252.000,NA,NA,NA,55.74782,12.535143,GentofteHF,nonapprovK,0,nonapprovK,55.802257021, 0,#B0FF00
StorVandsalamander,26,20181030,DL2018052,koersel2,StorVandsalamander.26.20181030.DL2018052.koersel2,24.61, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,134.000,NA,NA,NA,55.74782,12.535143,GentofteHF,truezerodetect,0,truezerodetect,55.746706812, 0,#B0FF00
StorVandsalamander, 2,20181102,DL2018025,koersel1,StorVandsalamander.2.20181102.DL2018025.koersel1,26.61, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Fyn,55.25778,10.054537, 69.000,NA,NA,NA,56.16920,10.142400,AarhusStatsGym,truezerodetect,0,truezerodetect,56.208628000, 0,#B0FF00
StorVandsalamander,26,20181102,DL2018025,koersel2,StorVandsalamander.26.20181102.DL2018025.koersel2,24.37, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Fyn,55.25778,10.054537, 69.000,NA,NA,NA,56.16920,10.142400,AarhusStatsGym,truezerodetect,0,truezerodetect,56.111542840, 0,#B0FF00
StorVandsalamander, 2,20181106,DL2018046,koersel1,StorVandsalamander.2.20181106.DL2018046.koersel1,27.85,36.94,38.28,38.35,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,  8.180,200,NA,NA,55.65070,12.585000,ChristianshavnGym,nonapprovK,2,nonapprovK,55.730890335, 0,#B0FF00
StorVandsalamander,26,20181106,DL2018046,koersel2,StorVandsalamander.26.20181106.DL2018046.koersel2,36.93, 0.00, 0.00,37.45,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,  8.180,200,NA,NA,55.65070,12.585000,ChristianshavnGym,truezerodetect,1,repl1p,55.695973138, 0,#B0FF00
StorVandsalamander, 2,20181107,DL2018011,koersel1,StorVandsalamander.2.20181107.DL2018011.koersel1,28.78, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,522.000,NA,NA,NA,55.74703,12.535347,EUCNord,truezerodetect,0,truezerodetect,55.746849335, 0,#B0FF00
StorVandsalamander,26,20181107,DL2018011,koersel2,StorVandsalamander.26.20181107.DL2018011.koersel2,28.33, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,Sjaelland,55.62879,12.051621,522.000,NA,NA,NA,55.74703,12.535347,EUCNord,truezerodetect,0,truezerodetect,55.826288830, 0,#B0FF00
StorVandsalamander, 2,20181108,DL2018027,koersel1,StorVandsalamander.2.20181108.DL2018027.koersel1,32.62, 0.00, 0.00, 0.00,0,0,Triturus_cristatus,Tri.cri,V_Jylland,55.90500, 8.536297,794.000,NA,NA,NA,55.75814, 8.885876,EUCNord,truezerodetect,0,truezerodetect,55.721915182, 0,#B0FF00
